Date,Open,High,Low,Close,Adj Close,Volume
2015-10-08,8196.750000,8244.500000,8088.600098,8107.899902,8107.899902,855300
2015-10-15,8134.350098,8294.400391,8129.799805,8251.700195,8251.700195,748000
2015-10-22,8308.250000,8336.299805,8131.799805,8171.200195,8171.200195,631500
2015-10-29,8175.450195,8179.600098,7995.600098,8040.200195,8040.200195,807700
2015-11-05,8030.350098,8031.200195,7771.700195,7825.000000,7825.000000,750300
2015-11-12,7762.450195,7860.450195,7714.149902,7731.799805,7731.799805,599000
2015-11-19,7788.500000,7906.950195,7765.450195,7831.600098,7831.600098,542100
2015-11-26,7837.149902,7979.299805,7832.000000,7931.350098,7931.350098,851300
2015-12-03,7902.299805,7912.299805,7606.899902,7612.500000,7612.500000,690900
2015-12-10,7643.299805,7776.600098,7551.049805,7750.899902,7750.899902,746100
2015-12-17,7783.049805,7871.450195,7733.450195,7865.950195,7865.950195,737200
2015-12-24,7888.750000,7944.750000,7835.500000,7896.250000,7896.250000,436200
2015-12-31,7897.799805,7955.549805,7721.200195,7741.000000,7741.000000,577900
2016-01-07,7673.350098,7674.950195,7425.799805,7562.399902,7562.399902,914400
2016-01-14,7467.399902,7604.799805,7241.500000,7309.299805,7309.299805,1045800
2016-01-21,7376.649902,7487.149902,7250.000000,7437.750000,7437.750000,820700
2016-01-28,7426.500000,7600.450195,7350.299805,7361.799805,7361.799805,1195800
2016-02-04,7411.450195,7512.549805,7177.750000,7215.700195,7215.700195,1103000
2016-02-11,7203.600098,7208.649902,6869.000000,7108.450195,7108.450195,1494200
2016-02-18,7177.399902,7252.399902,7009.750000,7018.700195,7018.700195,987500
2016-02-25,7029.850098,7380.350098,6825.799805,7368.850098,7368.850098,1576800
2016-03-03,7429.549805,7539.000000,7406.049805,7531.799805,7531.799805,1062400
2016-03-10,7545.350098,7583.700195,7405.149902,7498.750000,7498.750000,979400
2016-03-17,7557.399902,7728.200195,7479.399902,7716.500000,7716.500000,1082300
2016-03-24,7741.000000,7749.399902,7582.250000,7735.200195,7735.200195,691800
2016-03-31,7727.649902,7777.600098,7588.649902,7614.350098,7614.350098,1088900
2016-04-07,7630.399902,7864.799805,7516.850098,7850.450195,7850.450195,941400
2016-04-14,7908.149902,7950.399902,7842.750000,7914.750000,7914.750000,389900
2016-04-21,7953.649902,7991.000000,7822.549805,7979.899902,7979.899902,962500
2016-04-28,7967.399902,7992.000000,7697.250000,7706.549805,7706.549805,1068700
2016-05-05,7731.000000,7896.899902,7678.350098,7848.850098,7848.850098,885400
2016-05-12,7871.450195,7940.100098,7772.149902,7870.149902,7870.149902,877200
2016-05-19,7875.500000,7941.200195,7715.799805,7934.899902,7934.899902,822600
2016-05-26,7974.450195,8215.349609,7948.500000,8179.950195,8179.950195,1438000
2016-06-02,8156.899902,8294.950195,8154.750000,8273.049805,8273.049805,1148500
2016-06-09,8273.349609,8273.349609,8063.899902,8206.599609,8206.599609,842100
2016-06-16,8180.649902,8257.250000,8074.450195,8203.700195,8203.700195,797500
2016-06-23,8201.150391,8285.599609,7927.049805,8204.000000,8204.000000,931600
2016-06-30,8260.250000,8398.450195,8242.099609,8335.950195,8335.950195,738100
2016-07-07,8342.000000,8550.250000,8287.549805,8519.500000,8519.500000,822300
2016-07-14,8515.750000,8594.799805,8476.700195,8565.849609,8565.849609,868100
2016-07-21,8582.700195,8665.000000,8489.799805,8615.799805,8615.799805,782100
2016-07-28,8636.950195,8711.299805,8529.599609,8544.849609,8544.849609,911300
2016-08-04,8599.950195,8728.349609,8518.150391,8575.299805,8575.299805,868900
2016-08-11,8572.799805,8682.349609,8540.049805,8624.049805,8624.049805,588100
2016-08-18,8648.849609,8696.599609,8580.000000,8650.299805,8650.299805,845600
2016-08-25,8668.849609,8819.200195,8543.750000,8786.200195,8786.200195,1002700
2016-09-01,8793.599609,8968.700195,8759.950195,8917.950195,8917.950195,916100
2016-09-08,8915.500000,8960.349609,8688.900391,8726.599609,8726.599609,761900
2016-09-15,8743.849609,8847.650391,8704.349609,8777.150391,8777.150391,828200
2016-09-22,8873.349609,8893.349609,8690.500000,8745.150391,8745.150391,839600
2016-09-29,8792.700195,8806.950195,8555.200195,8743.950195,8743.950195,1033400
2016-10-06,8768.700195,8781.150391,8663.799805,8708.799805,8708.799805,422400
2016-10-13,8671.500000,8698.750000,8506.150391,8659.099609,8659.099609,961200
2016-10-20,8693.349609,8736.950195,8596.599609,8615.250000,8615.250000,884500
2016-10-27,8607.099609,8669.599609,8504.849609,8514.000000,8514.000000,738600
2016-11-03,8499.849609,8559.400391,8002.250000,8432.000000,8432.000000,1078100
2016-11-10,8555.599609,8598.450195,8089.399902,8111.600098,8111.600098,1158700
2016-11-17,8105.100098,8151.250000,7916.399902,8033.299805,8033.299805,962500
2016-11-24,8011.799805,8234.250000,7952.549805,8224.500000,8224.500000,1065800
2016-12-01,8244.000000,8250.799805,8056.850098,8102.049805,8102.049805,740800
2016-12-08,8152.100098,8274.950195,8151.750000,8182.450195,8182.450195,728900
2016-12-15,8128.399902,8225.900391,8053.250000,8061.299805,8061.299805,743900
2016-12-22,8043.850098,8100.549805,7893.799805,8034.850098,8034.850098,599100
2016-12-29,8030.600098,8219.099609,8020.799805,8190.500000,8190.500000,684100
2017-01-05,8226.650391,8389.000000,8223.700195,8380.650391,8380.650391,727000
2017-01-12,8391.049805,8461.049805,8373.150391,8417.000000,8417.000000,767800
2017-01-19,8418.400391,8612.599609,8327.200195,8602.750000,8602.750000,1035200
2017-01-26,8610.500000,8722.400391,8537.500000,8716.400391,8716.400391,1428800
2017-02-02,8724.750000,8814.099609,8685.799805,8769.049805,8769.049805,1113900
2017-02-09,8795.549805,8826.900391,8712.849609,8724.700195,8724.700195,1022700
2017-02-16,8739.000000,8960.750000,8719.599609,8926.900391,8926.900391,1073500
2017-02-23,8956.400391,8982.150391,8867.599609,8945.799805,8945.799805,1066600
2017-03-02,8982.849609,8992.500000,8860.099609,8924.299805,8924.299805,947400
2017-03-09,8914.500000,9122.750000,8899.500000,9084.799805,9084.799805,835100
2017-03-16,9129.650391,9218.400391,9019.299805,9030.450195,9030.450195,1307400
2017-03-23,9048.750000,9153.150391,9024.650391,9143.799805,9143.799805,1024900
2017-03-30,9142.599609,9273.900391,9136.349609,9265.150391,9265.150391,838200
2017-04-06,9245.799805,9267.950195,9161.799805,9203.450195,9203.450195,873800
2017-04-13,9202.500000,9217.900391,9075.150391,9103.500000,9103.500000,514400
2017-04-20,9108.099609,9367.000000,9088.750000,9351.849609,9351.849609,847600
2017-04-27,9359.150391,9367.150391,9269.900391,9311.950195,9311.950195,684800
2017-05-04,9360.950195,9414.750000,9272.000000,9407.299805,9407.299805,960800
2017-05-11,9448.599609,9532.599609,9372.549805,9525.750000,9525.750000,838200
2017-05-18,9453.200195,9505.750000,9341.650391,9360.549805,9360.549805,1078400
2017-05-25,9384.049805,9649.599609,9379.200195,9621.250000,9621.250000,1351200
2017-06-01,9603.549805,9709.299805,9589.900391,9663.900391,9663.900391,772600
2017-06-08,9682.400391,9688.700195,9580.450195,9618.150391,9618.150391,767300
2017-06-15,9617.900391,9676.500000,9560.799805,9633.599609,9633.599609,829500
2017-06-22,9642.650391,9698.849609,9473.450195,9491.250000,9491.250000,749700
2017-06-29,9522.950195,9650.650391,9448.750000,9637.599609,9637.599609,897500
2017-07-06,9653.599609,9830.049805,9639.950195,9816.099609,9816.099609,651900
2017-07-13,9855.799805,9928.200195,9792.049805,9899.599609,9899.599609,998500
2017-07-20,9920.200195,10025.950195,9838.000000,10020.650391,10020.650391,906200
2017-07-27,10063.250000,10137.849609,9944.500000,10081.500000,10081.500000,1063000
2017-08-03,10081.150391,10088.099609,9893.049805,9908.049805,9908.049805,881200
2017-08-10,9872.849609,9903.950195,9685.549805,9897.299805,9897.299805,936500
2017-08-17,9945.549805,9947.799805,9740.099609,9852.500000,9852.500000,1001400
2017-08-24,9881.200195,9925.750000,9783.750000,9884.400391,9884.400391,675400
2017-08-31,9905.700195,9988.400391,9856.950195,9916.200195,9916.200195,922700
2017-09-07,9945.849609,10131.950195,9913.299805,10079.299805,10079.299805,923000
2017-09-14,10107.400391,10178.950195,10043.650391,10141.150391,10141.150391,1035200
2017-09-21,10139.599609,10158.900391,9714.400391,9735.750000,9735.750000,1030800
2017-09-28,9736.400391,9938.299805,9687.549805,9914.900391,9914.900391,900300
2017-10-05,9927.000000,10067.250000,9881.849609,9984.799805,9984.799805,825800
2017-10-12,10011.200195,10251.849609,9977.099609,10210.849609,10210.849609,1083900
2017-10-19,10210.349609,10340.549805,10123.349609,10295.349609,10295.349609,1059700
2017-10-26,10291.799805,10451.650391,10271.849609,10440.500000,10440.500000,1472200
2017-11-02,10440.500000,10490.450195,10285.500000,10303.150391,10303.150391,1156400
2017-11-09,10358.650391,10368.450195,10094.000000,10118.049805,10118.049805,1242300
2017-11-16,10152.900391,10368.700195,10139.200195,10342.299805,10342.299805,876800
2017-11-23,10358.450195,10409.549805,10307.299805,10361.299805,10361.299805,772600
2017-11-30,10332.700195,10332.700195,10033.349609,10044.099609,10044.099609,956100
2017-12-07,10063.450195,10329.200195,10061.900391,10192.950195,10192.950195,870300
2017-12-14,10229.299805,10494.450195,10074.799805,10444.200195,10444.200195,984100
2017-12-21,10473.950195,10552.400391,10426.900391,10490.750000,10490.750000,611500
2017-12-28,10498.200195,10538.700195,10404.650391,10443.200195,10443.200195,745600
2018-01-04,10469.400391,10659.150391,10441.450195,10632.200195,10632.200195,906200
2018-01-11,10637.049805,10803.000000,10597.099609,10788.549805,10788.549805,968600
2018-01-18,10873.400391,11110.099609,10782.400391,11086.000000,11086.000000,1319200
2018-01-25,11095.599609,11171.549805,10979.299805,11027.700195,11027.700195,1045900
2018-02-01,11044.549805,11117.349609,10276.299805,10476.700195,10476.700195,1345900
2018-02-08,10518.500000,10637.799805,10398.200195,10500.900391,10500.900391,870400
2018-02-15,10537.900391,10618.099609,10302.750000,10397.450195,10397.450195,1004000
2018-02-22,10354.349609,10631.650391,10340.650391,10492.849609,10492.849609,1169600
2018-03-01,10479.950195,10525.500000,10141.549805,10154.200195,10154.200195,842400
2018-03-08,10216.250000,10478.599609,10146.400391,10410.900391,10410.900391,1077400
2018-03-15,10405.450195,10420.000000,10049.099609,10155.250000,10155.250000,1120400
2018-03-22,10167.500000,10207.900391,9951.900391,10113.700195,10113.700195,1348900
2018-03-29,10151.650391,10279.849609,10111.299805,10128.400391,10128.400391,661800
2018-04-05,10228.450195,10428.150391,10227.450195,10417.150391,10417.150391,1160700
2018-04-12,10410.650391,10594.200195,10395.250000,10526.200195,10526.200195,1058200
2018-04-19,10563.650391,10638.349609,10514.950195,10570.549805,10570.549805,1109800
2018-04-26,10586.500000,10784.650391,10559.650391,10718.049805,10718.049805,738600
2018-05-03,10720.150391,10766.250000,10601.599609,10741.700195,10741.700195,1025300
2018-05-10,10779.650391,10929.200195,10699.700195,10741.099609,10741.099609,1052000
2018-05-17,10775.599609,10777.250000,10417.799805,10430.349609,10430.349609,969700
2018-05-24,10464.849609,10717.250000,10419.799805,10614.349609,10614.349609,1255500
2018-05-31,10670.099609,10770.299805,10550.900391,10684.650391,10684.650391,1392300
2018-06-07,10722.599609,10893.250000,10709.049805,10856.700195,10856.700195,1053400
2018-06-14,10832.900391,10834.000000,10701.200195,10772.049805,10772.049805,1104300
2018-06-21,10808.450195,10837.000000,10652.400391,10671.400391,10671.400391,1149000
2018-06-28,10660.799805,10777.150391,10557.700195,10769.900391,10769.900391,1266500
2018-07-05,10786.049805,10976.650391,10726.250000,10948.299805,10948.299805,823400
2018-07-12,11006.950195,11078.299805,10925.599609,10980.450195,10980.450195,894900
2018-07-19,10999.500000,11157.150391,10935.450195,11132.000000,11132.000000,1043500
2018-07-26,11132.950195,11390.549805,11125.700195,11346.200195,11346.200195,1485000
2018-08-02,11328.900391,11459.950195,11234.950195,11450.000000,11450.000000,1068900
2018-08-09,11493.250000,11495.200195,11340.299805,11435.099609,11435.099609,781700
2018-08-16,11397.150391,11581.750000,11366.250000,11570.900391,11570.900391,982100
2018-08-23,11620.700195,11760.200195,11532.000000,11691.900391,11691.900391,1160300
2018-08-30,11694.750000,11751.799805,11393.849609,11476.950195,11476.950195,1395600
2018-09-06,11514.150391,11603.000000,11250.200195,11369.900391,11369.900391,1098700
2018-09-13,11443.500000,11523.250000,11210.900391,11234.349609,11234.349609,969500
2018-09-20,11271.299805,11346.799805,10866.450195,11053.799805,11053.799805,1464500
2018-09-27,11079.799805,11089.450195,10821.549805,10858.250000,10858.250000,1657600
2018-10-04,10754.700195,10754.700195,10198.400391,10460.099609,10460.099609,1918200
2018-10-11,10169.799805,10710.150391,10138.599609,10453.049805,10453.049805,1636500
2018-10-18,10339.700195,10408.549805,10102.349609,10224.750000,10224.750000,1308800
2018-10-25,10135.049805,10396.000000,10004.549805,10386.599609,10386.599609,1393500
2018-11-01,10441.700195,10616.450195,10341.900391,10598.400391,10598.400391,1102800
2018-11-08,10614.700195,10651.599609,10440.549805,10576.299805,10576.299805,1195400
2018-11-15,10580.599609,10774.700195,10557.500000,10600.049805,10600.049805,1211000
2018-11-22,10612.650391,10757.799805,10489.750000,10728.849609,10728.849609,664000
2018-11-29,10808.700195,10941.200195,10747.950195,10782.900391,10782.900391,2189300
2018-12-06,10718.150391,10752.200195,10333.849609,10737.599609,10737.599609,1811600
2018-12-13,10810.750000,10985.150391,10749.500000,10967.299805,10967.299805,1611400
2018-12-20,10885.200195,10963.650391,10534.549805,10729.849609,10729.849609,1183500
2018-12-27,10817.900391,10923.549805,10735.049805,10792.500000,10792.500000,1192200
2019-01-03,10796.799805,10870.400391,10628.650391,10855.150391,10855.150391,1462900
2019-01-10,10859.349609,10928.150391,10692.349609,10890.299805,10890.299805,1401200
2019-01-17,10920.849609,10987.450195,10811.950195,10831.500000,10831.500000,1484000
2019-01-24,10844.049805,10931.700195,10583.650391,10651.799805,10651.799805,2011200
2019-01-31,10690.549805,11072.599609,10678.549805,11062.450195,11062.450195,1972000
2019-02-07,11070.450195,11118.099609,10772.099609,10793.650391,10793.650391,1516600
2019-02-14,10786.099609,10792.700195,10585.650391,10735.450195,10735.450195,2075000
2019-02-21,10744.099609,10939.700195,10721.500000,10806.650391,10806.650391,1858400
2019-02-28,10865.700195,11062.299805,10784.849609,11053.000000,11053.000000,1698500
2019-03-07,11077.950195,11352.299805,11008.950195,11341.700195,11341.700195,1774300
2019-03-14,11382.500000,11556.099609,11313.750000,11521.049805,11521.049805,1770900
2019-03-21,11549.200195,11572.799805,11311.599609,11445.049805,11445.049805,1313700
2019-03-28,11463.650391,11761.000000,11452.450195,11643.950195,11643.950195,2075500
2019-04-04,11660.200195,11710.299805,11549.099609,11584.299805,11584.299805,1537000
2019-04-11,11592.549805,11810.950195,11550.549805,11787.150391,11787.150391,1170100
2019-04-18,11856.150391,11856.150391,11564.799805,11726.150391,11726.150391,1207800
2019-04-25,11735.700195,11796.750000,11624.299805,11748.150391,11748.150391,1470500
2019-05-02,11725.549805,11789.299805,11346.950195,11359.450195,11359.450195,1695100
2019-05-09,11322.400391,11357.599609,11108.299805,11157.000000,11157.000000,1930200
2019-05-16,11180.349609,11883.549805,11143.349609,11737.900391,11737.900391,1951800
2019-05-23,11901.299805,12041.150391,11614.500000,11861.099609,11861.099609,2208400
2019-05-30,11865.299805,12103.049805,11829.450195,12021.650391,12021.650391,1464600
2019-06-06,12039.799805,12039.799805,11769.500000,11906.200195,11906.200195,1636900
2019-06-13,11873.900391,11931.349609,11625.099609,11691.450195,11691.450195,1946100
2019-06-20,11653.650391,11871.849609,11635.049805,11847.549805,11847.549805,1816400
2019-06-27,11860.849609,11945.200195,11775.500000,11916.750000,11916.750000,1766200
2019-07-04,11928.799805,11981.750000,11461.000000,11498.900391,11498.900391,2108400
2019-07-11,11561.450195,11706.650391,11519.500000,11687.500000,11687.500000,1990500
2019-07-18,11675.599609,11677.150391,11229.799805,11271.299805,11271.299805,2332400
2019-07-25,11290.400391,11361.400391,10999.400391,11118.000000,11118.000000,2575100
2019-08-01,11060.200195,11080.150391,10782.599609,10855.500000,10855.500000,2620300
2019-08-08,10899.200195,11181.450195,10842.950195,11029.400391,11029.400391,2156700
2019-08-15,11003.250000,11146.900391,10906.650391,10918.700195,10918.700195,1843000
2019-08-22,10905.299805,11141.750000,10637.150391,11046.099609,11046.099609,3255000
2019-08-29,10996.049805,11042.599609,10746.349609,10844.650391,10844.650391,2269900
2019-09-05,10860.950195,11054.799805,10816.000000,11035.700195,11035.700195,2192500
2019-09-12,11058.299805,11084.450195,10796.500000,10840.650391,10840.650391,2611400
2019-09-19,10845.200195,11694.849609,10670.250000,11440.200195,11440.200195,4163000
2019-09-26,11469.849609,11610.849609,11247.900391,11359.900391,11359.900391,3556700
2019-10-03,11322.250000,11400.299805,11090.150391,11313.299805,11313.299805,3420300
2019-10-10,11280.500000,11481.049805,11189.400391,11464.000000,11464.000000,2948300
2019-10-17,11466.299805,11714.349609,11439.650391,11604.099609,11604.099609,3182800
2019-10-24,11661.650391,11883.950195,11490.750000,11844.099609,11844.099609,3189400
2019-10-31,11890.450195,12002.900391,11843.349609,11966.049805,11966.049805,4328600
2019-11-07,12021.099609,12034.150391,11823.200195,11840.450195,11840.450195,2560300
2019-11-14,11858.750000,12038.599609,11802.650391,11999.099609,11999.099609,2914700
2019-11-21,12025.650391,12132.450195,11883.500000,12100.700195,12100.700195,3364300
2019-11-28,12132.099609,12158.799805,11935.299805,12043.200195,12043.200195,3498800
2019-12-05,12071.250000,12081.200195,11832.299805,11910.150391,11910.150391,3418400
2019-12-12,11944.299805,12237.700195,11934.000000,12221.650391,12221.650391,2806500
2019-12-19,12223.400391,12293.900391,12191.150391,12214.549805,12214.549805,2508900
2019-12-26,12211.849609,12286.450195,12118.849609,12168.450195,12168.450195,1742100
